Order Number,Order Date,Item Name,Quantity,Product Price,Total products,Order_Date_Only,Order ID,Price
4826,2017-03-19 19:03:00,Keema Naan,1.0,2.95,8,2017-03-19,,
4825,2017-03-19 18:34:00,Paratha,1.0,2.95,6,2017-03-19,,
4822,2017-03-18 20:38:00,Plain Rice,1.0,2.95,6,2017-03-18,,
4821,2017-03-18 20:12:00,Paratha,1.0,2.95,7,2017-03-18,,
4821,2017-03-18 20:12:00,Keema Naan,1.0,2.95,7,2017-03-18,,
4821,2017-03-18 20:12:00,Pilau Rice,1.0,2.95,7,2017-03-18,,
4820,2017-03-18 19:48:00,Keema Naan,1.0,2.95,4,2017-03-18,,
4819,2017-03-18 19:07:00,Garlic Naan,1.0,2.95,4,2017-03-18,,
4819,2017-03-18 19:07:00,Diet Coke 1.5 ltr,1.0,2.95,4,2017-03-18,,
4818,2017-03-18 18:59:00,Pilau Rice,1.0,2.95,4,2017-03-18,,
4817,2017-03-18 18:53:00,Pilau Rice,1.0,2.95,12,2017-03-18,,
4817,2017-03-18 18:53:00,Keema Naan,1.0,2.95,12,2017-03-18,,
4815,2017-03-18 18:24:00,Keema Naan,1.0,2.95,8,2017-03-18,,
4815,2017-03-18 18:24:00,Plain Rice,1.0,2.95,8,2017-03-18,,
4815,2017-03-18 18:24:00,Raitha,1.0,2.95,8,2017-03-18,,
4814,2017-03-18 17:46:00,Kulcha Naan,2.0,2.95,6,2017-03-18,,
4813,2017-03-18 17:37:00,Pilau Rice,1.0,2.95,8,2017-03-18,,
4809,2017-03-18 12:51:00,Pilau Rice,1.0,2.95,8,2017-03-18,,
4806,2017-03-17 21:36:00,Pilau Rice,1.0,2.95,5,2017-03-17,,
4805,2017-03-17 21:08:00,Keema Naan,1.0,2.95,9,2017-03-17,,
4805,2017-03-17 21:08:00,Peshwari Naan,1.0,2.95,9,2017-03-17,,
4805,2017-03-17 21:08:00,Pilau Rice,2.0,2.95,9,2017-03-17,,
4804,2017-03-17 20:19:00,Garlic Naan,1.0,2.95,8,2017-03-17,,
4804,2017-03-17 20:19:00,Pilau Rice,1.0,2.95,8,2017-03-17,,
4804,2017-03-17 20:19:00,Keema Naan,1.0,2.95,8,2017-03-17,,
4803,2017-03-17 19:53:00,Plain Rice,2.0,2.95,9,2017-03-17,,
4802,2017-03-17 19:47:00,Keema Naan,1.0,2.95,7,2017-03-17,,
4802,2017-03-17 19:47:00,Pilau Rice,1.0,2.95,7,2017-03-17,,
4800,2017-03-17 19:39:00,Pilau Rice,1.0,2.95,7,2017-03-17,,
4800,2017-03-17 19:39:00,Keema Naan,1.0,2.95,7,2017-03-17,,
4799,2017-03-17 19:35:00,Pilau Rice,1.0,2.95,7,2017-03-17,,
4799,2017-03-17 19:35:00,Keema Naan,1.0,2.95,7,2017-03-17,,
4798,2017-03-17 19:16:00,Paratha,1.0,2.95,3,2017-03-17,,
4797,2017-03-17 19:10:00,Pilau Rice,1.0,2.95,6,2017-03-17,,
4795,2017-03-17 19:02:00,Pilau Rice,1.0,2.95,6,2017-03-17,,
4795,2017-03-17 19:02:00,Garlic Naan,1.0,2.95,6,2017-03-17,,
4794,2017-03-17 18:59:00,Garlic Naan,1.0,2.95,8,2017-03-17,,
4794,2017-03-17 18:59:00,Pilau Rice,2.0,2.95,8,2017-03-17,,
4793,2017-03-17 18:58:00,Pilau Rice,1.0,2.95,6,2017-03-17,,
4790,2017-03-17 18:13:00,Plain Rice,2.0,2.95,7,2017-03-17,,
4789,2017-03-17 18:06:00,Pilau Rice,1.0,2.95,4,2017-03-17,,
4788,2017-03-17 00:59:00,Pilau Rice,1.0,2.95,8,2017-03-17,,
4787,2017-03-16 19:10:00,Pilau Rice,2.0,2.95,6,2017-03-16,,
4786,2017-03-16 18:34:00,Pilau Rice,2.0,2.95,4,2017-03-16,,
4785,2017-03-16 18:18:00,Pilau Rice,1.0,2.95,6,2017-03-16,,
4785,2017-03-16 18:18:00,Keema Naan,1.0,2.95,6,2017-03-16,,
4784,2017-03-16 17:45:00,Pilau Rice,1.0,2.95,4,2017-03-16,,
4784,2017-03-16 17:45:00,Coke 1.5 ltr,1.0,2.95,4,2017-03-16,,
4784,2017-03-16 17:45:00,Peshwari Naan,1.0,2.95,4,2017-03-16,,
4783,2017-03-16 17:44:00,Pilau Rice,1.0,2.95,4,2017-03-16,,
4783,2017-03-16 17:44:00,Coke 1.5 ltr,1.0,2.95,4,2017-03-16,,
4783,2017-03-16 17:44:00,Peshwari Naan,1.0,2.95,4,2017-03-16,,
4781,2017-03-16 13:02:00,Garlic Naan,1.0,2.95,7,2017-03-16,,
4781,2017-03-16 13:02:00,Peshwari Naan,1.0,2.95,7,2017-03-16,,
4781,2017-03-16 13:02:00,Plain Rice,3.0,2.95,7,2017-03-16,,
4779,2017-03-15 22:20:00,Green Salad,1.0,2.95,6,2017-03-15,,
4779,2017-03-15 22:20:00,Plain Rice,1.0,2.95,6,2017-03-15,,
4778,2017-03-15 19:46:00,Garlic Naan,1.0,2.95,5,2017-03-15,,
4777,2017-03-15 19:27:00,Garlic Naan,1.0,2.95,5,2017-03-15,,
4775,2017-03-15 18:47:00,Garlic Naan,1.0,2.95,4,2017-03-15,,
4774,2017-03-15 18:41:00,Pilau Rice,1.0,2.95,4,2017-03-15,,
4774,2017-03-15 18:41:00,Diet Coke 1.5 ltr,1.0,2.95,4,2017-03-15,,
4772,2017-03-15 18:08:00,Garlic Naan,1.0,2.95,4,2017-03-15,,
4771,2017-03-14 22:22:00,Garlic Naan,1.0,2.95,4,2017-03-14,,
4769,2017-03-14 19:30:00,Plain Rice,1.0,2.95,8,2017-03-14,,
4768,2017-03-14 19:01:00,Pilau Rice,1.0,2.95,6,2017-03-14,,
4768,2017-03-14 19:01:00,Plain Rice,1.0,2.95,6,2017-03-14,,
4768,2017-03-14 19:01:00,Keema Naan,1.0,2.95,6,2017-03-14,,
4765,2017-03-13 19:18:00,Garlic Naan,1.0,2.95,6,2017-03-13,,
4764,2017-03-13 18:46:00,Plain Rice,1.0,2.95,9,2017-03-13,,
4764,2017-03-13 18:46:00,Pilau Rice,2.0,2.95,9,2017-03-13,,
4764,2017-03-13 18:46:00,Garlic Naan,2.0,2.95,9,2017-03-13,,
4763,2017-03-13 18:35:00,Pilau Rice,2.0,2.95,5,2017-03-13,,
4762,2017-03-13 17:04:00,Pilau Rice,1.0,2.95,8,2017-03-13,,
4761,2017-03-12 22:07:00,Plain Rice,1.0,2.95,4,2017-03-12,,
4760,2017-03-12 19:42:00,Onion Naan,1.0,2.95,6,2017-03-12,,
4759,2017-03-12 19:29:00,Plain Rice,1.0,2.95,4,2017-03-12,,
4758,2017-03-12 18:55:00,Plain Rice,1.0,2.95,6,2017-03-12,,
4758,2017-03-12 18:55:00,Coke 1.5 ltr,1.0,2.95,6,2017-03-12,,
4758,2017-03-12 18:55:00,Keema Naan,1.0,2.95,6,2017-03-12,,
4756,2017-03-12 18:45:00,Pilau Rice,1.0,2.95,14,2017-03-12,,
4755,2017-03-12 18:42:00,Keema Naan,1.0,2.95,7,2017-03-12,,
4753,2017-03-11 20:17:00,Garlic Naan,1.0,2.95,4,2017-03-11,,
4753,2017-03-11 20:17:00,Pilau Rice,1.0,2.95,4,2017-03-11,,
4752,2017-03-11 20:06:00,Peshwari Naan,1.0,2.95,6,2017-03-11,,
4751,2017-03-11 19:00:00,Garlic Naan,1.0,2.95,17,2017-03-11,,
4751,2017-03-11 19:00:00,Peshwari Naan,2.0,2.95,17,2017-03-11,,
4751,2017-03-11 19:00:00,Pilau Rice,2.0,2.95,17,2017-03-11,,
4751,2017-03-11 19:00:00,Plain Rice,1.0,2.95,17,2017-03-11,,
4750,2017-03-11 18:46:00,Garlic Naan,1.0,2.95,4,2017-03-11,,
4749,2017-03-11 18:44:00,Garlic Naan,1.0,2.95,5,2017-03-11,,
4748,2017-03-11 18:20:00,Plain Rice,3.0,2.95,5,2017-03-11,,
4748,2017-03-11 18:20:00,Pilau Rice,1.0,2.95,5,2017-03-11,,
4745,2017-03-11 16:40:00,Keema Naan,2.0,2.95,7,2017-03-11,,
4745,2017-03-11 16:40:00,Pilau Rice,2.0,2.95,7,2017-03-11,,
4744,2017-03-11 16:18:00,Garlic Naan,1.0,2.95,6,2017-03-11,,
4744,2017-03-11 16:18:00,Pilau Rice,1.0,2.95,6,2017-03-11,,
4744,2017-03-11 16:18:00,Coke 1.5 ltr,1.0,2.95,6,2017-03-11,,
4743,2017-03-11 16:13:00,Garlic Naan,1.0,2.95,6,2017-03-11,,
4743,2017-03-11 16:13:00,Pilau Rice,1.0,2.95,6,2017-03-11,,
4743,2017-03-11 16:13:00,Coke 1.5 ltr,1.0,2.95,6,2017-03-11,,
4742,2017-03-11 12:37:00,Keema Naan,1.0,2.95,15,2017-03-11,,
4742,2017-03-11 12:37:00,Pilau Rice,2.0,2.95,15,2017-03-11,,
4741,2017-03-10 21:39:00,Garlic Naan,1.0,2.95,4,2017-03-10,,
4740,2017-03-10 21:11:00,Garlic Naan,1.0,2.95,4,2017-03-10,,
4739,2017-03-10 19:22:00,Garlic Naan,1.0,2.95,9,2017-03-10,,
4739,2017-03-10 19:22:00,Pilau Rice,1.0,2.95,9,2017-03-10,,
4738,2017-03-10 19:17:00,Pilau Rice,2.0,2.95,9,2017-03-10,,
4738,2017-03-10 19:17:00,Peshwari Naan,1.0,2.95,9,2017-03-10,,
4737,2017-03-10 19:04:00,Pilau Rice,1.0,2.95,4,2017-03-10,,
4737,2017-03-10 19:04:00,Peshwari Naan,1.0,2.95,4,2017-03-10,,
4734,2017-03-10 18:29:00,Paratha,2.0,2.95,4,2017-03-10,,
4733,2017-03-10 18:19:00,Plain Rice,1.0,2.95,4,2017-03-10,,
4731,2017-03-10 17:33:00,Plain Rice,2.0,2.95,6,2017-03-10,,
4731,2017-03-10 17:33:00,Keema Naan,1.0,2.95,6,2017-03-10,,
4730,2017-03-10 10:48:00,Plain Rice,2.0,2.95,5,2017-03-10,,
4729,2017-03-09 19:50:00,Pilau Rice,1.0,2.95,4,2017-03-09,,
4728,2017-03-09 19:48:00,Pilau Rice,1.0,2.95,4,2017-03-09,,
4728,2017-03-09 19:48:00,Keema Naan,1.0,2.95,4,2017-03-09,,
4724,2017-03-08 20:31:00,Garlic Naan,1.0,2.95,4,2017-03-08,,
4724,2017-03-08 20:31:00,Plain Rice,1.0,2.95,4,2017-03-08,,
4723,2017-03-08 18:37:00,Green Salad,1.0,2.95,6,2017-03-08,,
4723,2017-03-08 18:37:00,Plain Rice,1.0,2.95,6,2017-03-08,,
4722,2017-03-08 12:14:00,Pilau Rice,1.0,2.95,10,2017-03-08,,
4720,2017-03-07 18:08:00,Plain Rice,1.0,2.95,5,2017-03-07,,
4719,2017-03-07 17:38:00,Peshwari Naan,1.0,2.95,8,2017-03-07,,
4718,2017-03-07 17:36:00,Plain Rice,1.0,2.95,5,2017-03-07,,
4718,2017-03-07 17:36:00,Peshwari Naan,1.0,2.95,5,2017-03-07,,
4717,2017-03-07 11:26:00,Garlic Naan,1.0,2.95,5,2017-03-07,,
4716,2017-03-06 17:22:00,Garlic Naan,1.0,2.95,7,2017-03-06,,
4716,2017-03-06 17:22:00,Paratha,1.0,2.95,7,2017-03-06,,
4716,2017-03-06 17:22:00,Pilau Rice,1.0,2.95,7,2017-03-06,,
4715,2017-03-05 21:39:00,Plain Rice,1.0,2.95,6,2017-03-05,,
4713,2017-03-05 19:04:00,Peshwari Naan,1.0,2.95,6,2017-03-05,,
4712,2017-03-05 18:42:00,Garlic Naan,1.0,2.95,5,2017-03-05,,
4711,2017-03-05 18:39:00,Plain Rice,1.0,2.95,5,2017-03-05,,
4710,2017-03-05 18:04:00,Garlic Naan,2.0,2.95,6,2017-03-05,,
4709,2017-03-05 17:52:00,Peshwari Naan,1.0,2.95,5,2017-03-05,,
4709,2017-03-05 17:52:00,Plain Rice,1.0,2.95,5,2017-03-05,,
4707,2017-03-04 21:37:00,Garlic Naan,1.0,2.95,8,2017-03-04,,
4706,2017-03-04 21:06:00,Pilau Rice,2.0,2.95,7,2017-03-04,,
4706,2017-03-04 21:06:00,Keema Naan,1.0,2.95,7,2017-03-04,,
4704,2017-03-04 20:22:00,Peshwari Naan,1.0,2.95,8,2017-03-04,,
4704,2017-03-04 20:22:00,Keema Naan,1.0,2.95,8,2017-03-04,,
4703,2017-03-04 19:41:00,Garlic Naan,1.0,2.95,6,2017-03-04,,
4702,2017-03-04 19:01:00,Peshwari Naan,1.0,2.95,2,2017-03-04,,
4701,2017-03-04 19:03:00,Keema Naan,2.0,2.95,7,2017-03-04,,
4700,2017-03-04 18:55:00,Pilau Rice,2.0,2.95,9,2017-03-04,,
4700,2017-03-04 18:55:00,Keema Naan,1.0,2.95,9,2017-03-04,,
4700,2017-03-04 18:55:00,Raitha,1.0,2.95,9,2017-03-04,,
4698,2017-03-04 18:31:00,Plain Rice,1.0,2.95,5,2017-03-04,,
4697,2017-03-04 18:04:00,Plain Rice,1.0,2.95,6,2017-03-04,,
4697,2017-03-04 18:04:00,Garlic Naan,3.0,2.95,6,2017-03-04,,
4696,2017-03-04 17:43:00,Kulcha Naan,2.0,2.95,8,2017-03-04,,
4693,2017-03-03 20:27:00,Keema Naan,1.0,2.95,6,2017-03-03,,
4692,2017-03-03 19:28:00,Pilau Rice,1.0,2.95,7,2017-03-03,,
4690,2017-03-03 18:35:00,Garlic Naan,1.0,2.95,6,2017-03-03,,
4689,2017-03-03 18:19:00,Pilau Rice,1.0,2.95,6,2017-03-03,,
4688,2017-03-03 16:56:00,Garlic Naan,1.0,2.95,5,2017-03-03,,
4688,2017-03-03 16:56:00,Plain Rice,1.0,2.95,5,2017-03-03,,
4687,2017-03-02 22:41:00,Plain Rice,1.0,2.95,6,2017-03-02,,
4686,2017-03-02 21:18:00,Garlic Naan,1.0,2.95,3,2017-03-02,,
4685,2017-03-02 21:17:00,Onion Naan,1.0,2.95,8,2017-03-02,,
4684,2017-03-02 20:21:00,Garlic Naan,1.0,2.95,4,2017-03-02,,
4682,2017-03-02 19:12:00,Diet Coke 1.5 ltr,1.0,2.95,10,2017-03-02,,
4682,2017-03-02 19:12:00,Garlic Naan,1.0,2.95,10,2017-03-02,,
4682,2017-03-02 19:12:00,Plain Rice,1.0,2.95,10,2017-03-02,,
4681,2017-03-02 18:45:00,Plain Rice,2.0,2.95,3,2017-03-02,,
4679,2017-03-01 21:40:00,Green Salad,1.0,2.95,6,2017-03-01,,
4679,2017-03-01 21:40:00,Plain Rice,1.0,2.95,6,2017-03-01,,
4678,2017-03-01 19:21:00,Pilau Rice,1.0,2.95,8,2017-03-01,,
4678,2017-03-01 19:21:00,Raitha,1.0,2.95,8,2017-03-01,,
4678,2017-03-01 19:21:00,Garlic Naan,1.0,2.95,8,2017-03-01,,
4678,2017-03-01 19:21:00,Lemonade 1.5 ltr,1.0,2.95,8,2017-03-01,,
4677,2017-03-01 19:06:00,Pilau Rice,1.0,2.95,7,2017-03-01,,
4675,2017-03-01 18:11:00,Pilau Rice,1.0,2.95,4,2017-03-01,,
4673,2017-03-01 17:14:00,Green Salad,1.0,2.95,6,2017-03-01,,
4673,2017-03-01 17:14:00,Peshwari Naan,1.0,2.95,6,2017-03-01,,
4673,2017-03-01 17:14:00,Plain Rice,1.0,2.95,6,2017-03-01,,
4672,2017-03-01 16:13:00,Plain Rice,2.0,2.95,8,2017-03-01,,
4672,2017-03-01 16:13:00,Pilau Rice,1.0,2.95,8,2017-03-01,,
4670,2017-02-27 20:56:00,Plain Rice,1.0,2.95,6,2017-02-27,,
4670,2017-02-27 20:56:00,Diet Coke 1.5 ltr,1.0,2.95,6,2017-02-27,,
4669,2017-02-27 18:40:00,Pilau Rice,1.0,2.95,6,2017-02-27,,
4666,2017-02-26 21:02:00,Pilau Rice,1.0,2.95,8,2017-02-26,,
4666,2017-02-26 21:02:00,Plain Rice,1.0,2.95,8,2017-02-26,,
4666,2017-02-26 21:02:00,Peshwari Naan,1.0,2.95,8,2017-02-26,,
4665,2017-02-26 19:01:00,Plain Rice,1.0,2.95,4,2017-02-26,,
4665,2017-02-26 19:01:00,Peshwari Naan,1.0,2.95,4,2017-02-26,,
4664,2017-02-26 18:23:00,Garlic Naan,1.0,2.95,6,2017-02-26,,
4663,2017-02-26 17:58:00,Peshwari Naan,1.0,2.95,7,2017-02-26,,
4663,2017-02-26 17:58:00,Plain Rice,1.0,2.95,7,2017-02-26,,
4661,2017-02-25 19:46:00,Pilau Rice,1.0,2.95,7,2017-02-25,,
4661,2017-02-25 19:46:00,Keema Naan,1.0,2.95,7,2017-02-25,,
4660,2017-02-25 19:41:00,Paratha,1.0,2.95,7,2017-02-25,,
4660,2017-02-25 19:41:00,Keema Naan,1.0,2.95,7,2017-02-25,,
4660,2017-02-25 19:41:00,Pilau Rice,1.0,2.95,7,2017-02-25,,
4658,2017-02-25 19:35:00,Keema Naan,1.0,2.95,5,2017-02-25,,
4657,2017-02-25 19:23:00,Pilau Rice,2.0,2.95,5,2017-02-25,,
4657,2017-02-25 19:23:00,Garlic Naan,1.0,2.95,5,2017-02-25,,
4656,2017-02-25 19:05:00,Pilau Rice,3.0,2.95,6,2017-02-25,,
4655,2017-02-25 18:31:00,Pilau Rice,1.0,2.95,4,2017-02-25,,
4654,2017-02-25 17:49:00,Plain Rice,2.0,2.95,9,2017-02-25,,
4652,2017-02-25 17:41:00,Pilau Rice,2.0,2.95,5,2017-02-25,,
4652,2017-02-25 17:41:00,Garlic Naan,1.0,2.95,5,2017-02-25,,
4650,2017-02-25 17:32:00,Pilau Rice,1.0,2.95,5,2017-02-25,,
4649,2017-02-25 17:23:00,Pilau Rice,1.0,2.95,6,2017-02-25,,
4649,2017-02-25 17:23:00,Plain Rice,1.0,2.95,6,2017-02-25,,
4649,2017-02-25 17:23:00,Keema Naan,1.0,2.95,6,2017-02-25,,
4648,2017-02-25 17:15:00,Pilau Rice,3.0,2.95,8,2017-02-25,,
4648,2017-02-25 17:15:00,Peshwari Naan,1.0,2.95,8,2017-02-25,,
4646,2017-02-24 21:56:00,Pilau Rice,1.0,2.95,8,2017-02-24,,
4645,2017-02-24 21:39:00,Garlic Naan,1.0,2.95,6,2017-02-24,,
4645,2017-02-24 21:39:00,Pilau Rice,1.0,2.95,6,2017-02-24,,
4644,2017-02-24 21:33:00,Pilau Rice,1.0,2.95,6,2017-02-24,,
4644,2017-02-24 21:33:00,Garlic Naan,1.0,2.95,6,2017-02-24,,
4642,2017-02-24 20:05:00,Paratha,1.0,2.95,6,2017-02-24,,
4642,2017-02-24 20:05:00,Pilau Rice,2.0,2.95,6,2017-02-24,,
4641,2017-02-24 19:17:00,Pilau Rice,1.0,2.95,6,2017-02-24,,
4641,2017-02-24 19:17:00,Garlic Naan,1.0,2.95,6,2017-02-24,,
4640,2017-02-24 18:39:00,Pilau Rice,1.0,2.95,5,2017-02-24,,
4639,2017-02-24 18:30:00,Garlic Naan,2.0,2.95,6,2017-02-24,,
4639,2017-02-24 18:30:00,Pilau Rice,2.0,2.95,6,2017-02-24,,
4638,2017-02-24 18:27:00,Pilau Rice,2.0,2.95,8,2017-02-24,,
4638,2017-02-24 18:27:00,Raitha,1.0,2.95,8,2017-02-24,,
4637,2017-02-24 17:56:00,Pilau Rice,1.0,2.95,4,2017-02-24,,
4637,2017-02-24 17:56:00,Garlic Naan,2.0,2.95,4,2017-02-24,,
4631,2017-02-23 19:01:00,Plain Rice,2.0,2.95,4,2017-02-23,,
4631,2017-02-23 19:01:00,Coke 1.5 ltr,1.0,2.95,4,2017-02-23,,
4629,2017-02-23 18:21:00,Plain Rice,1.0,2.95,8,2017-02-23,,
4629,2017-02-23 18:21:00,Peshwari Naan,1.0,2.95,8,2017-02-23,,
4627,2017-02-23 12:05:00,Onion Naan,1.0,2.95,6,2017-02-23,,
4627,2017-02-23 12:05:00,Paratha,1.0,2.95,6,2017-02-23,,
4626,2017-02-22 20:22:00,Peshwari Naan,1.0,2.95,8,2017-02-22,,
4625,2017-02-22 19:07:00,Keema Naan,1.0,2.95,5,2017-02-22,,
4625,2017-02-22 19:07:00,Pilau Rice,1.0,2.95,5,2017-02-22,,
4623,2017-02-22 18:45:00,Pilau Rice,1.0,2.95,10,2017-02-22,,
4622,2017-02-22 18:22:00,Keema Naan,1.0,2.95,7,2017-02-22,,
4622,2017-02-22 18:22:00,Pilau Rice,1.0,2.95,7,2017-02-22,,
4620,2017-02-21 18:58:00,Pilau Rice,1.0,2.95,6,2017-02-21,,
4615,2017-02-20 19:02:00,Keema Naan,2.0,2.95,4,2017-02-20,,
4614,2017-02-19 22:49:00,Pilau Rice,2.0,2.95,3,2017-02-19,,
4613,2017-02-19 20:34:00,Peshwari Naan,2.0,2.95,5,2017-02-19,,
4613,2017-02-19 20:34:00,Pilau Rice,1.0,2.95,5,2017-02-19,,
4612,2017-02-19 18:50:00,Keema Naan,1.0,2.95,6,2017-02-19,,
4612,2017-02-19 18:50:00,Plain Rice,1.0,2.95,6,2017-02-19,,
4611,2017-02-19 18:46:00,Keema Naan,1.0,2.95,7,2017-02-19,,
4610,2017-02-19 18:01:00,Pilau Rice,1.0,2.95,6,2017-02-19,,
4610,2017-02-19 18:01:00,Keema Naan,1.0,2.95,6,2017-02-19,,
4608,2017-02-18 19:26:00,Pilau Rice,1.0,2.95,11,2017-02-18,,
4608,2017-02-18 19:26:00,Garlic Naan,1.0,2.95,11,2017-02-18,,
4606,2017-02-18 19:11:00,Plain Rice,1.0,2.95,4,2017-02-18,,
4605,2017-02-18 19:11:00,Garlic Naan,1.0,2.95,4,2017-02-18,,
4604,2017-02-18 18:59:00,Pilau Rice,2.0,2.95,8,2017-02-18,,
4604,2017-02-18 18:59:00,Garlic Naan,1.0,2.95,8,2017-02-18,,
4603,2017-02-18 18:49:00,Pilau Rice,1.0,2.95,13,2017-02-18,,
4603,2017-02-18 18:49:00,Garlic Naan,1.0,2.95,13,2017-02-18,,
4603,2017-02-18 18:49:00,Peshwari Naan,1.0,2.95,13,2017-02-18,,
4602,2017-02-18 18:47:00,Green Salad,1.0,2.95,10,2017-02-18,,
4602,2017-02-18 18:47:00,Pilau Rice,1.0,2.95,10,2017-02-18,,
4602,2017-02-18 18:47:00,Garlic Naan,1.0,2.95,10,2017-02-18,,
4600,2017-02-18 18:25:00,Peshwari Naan,1.0,2.95,5,2017-02-18,,
4600,2017-02-18 18:25:00,Pilau Rice,2.0,2.95,5,2017-02-18,,
4599,2017-02-18 18:12:00,Garlic Naan,2.0,2.95,6,2017-02-18,,
4599,2017-02-18 18:12:00,Pilau Rice,1.0,2.95,6,2017-02-18,,
4599,2017-02-18 18:12:00,Coke 1.5 ltr,1.0,2.95,6,2017-02-18,,
4598,2017-02-18 18:07:00,Garlic Naan,1.0,2.95,6,2017-02-18,,
4598,2017-02-18 18:07:00,Pilau Rice,1.0,2.95,6,2017-02-18,,
4597,2017-02-18 17:48:00,Garlic Naan,1.0,2.95,4,2017-02-18,,
4597,2017-02-18 17:48:00,Plain Rice,1.0,2.95,4,2017-02-18,,
4595,2017-02-18 16:54:00,Coke 1.5 ltr,1.0,2.95,5,2017-02-18,,
4594,2017-02-18 14:35:00,Keema Naan,2.0,2.95,11,2017-02-18,,
4594,2017-02-18 14:35:00,Peshwari Naan,1.0,2.95,11,2017-02-18,,
4594,2017-02-18 14:35:00,Pilau Rice,3.0,2.95,11,2017-02-18,,
4590,2017-02-17 20:23:00,Pilau Rice,1.0,2.95,4,2017-02-17,,
4589,2017-02-17 19:36:00,Pilau Rice,1.0,2.95,4,2017-02-17,,
4588,2017-02-17 19:29:00,Peshwari Naan,2.0,2.95,7,2017-02-17,,
4588,2017-02-17 19:29:00,Pilau Rice,1.0,2.95,7,2017-02-17,,
4586,2017-02-17 19:13:00,Pilau Rice,1.0,2.95,6,2017-02-17,,
4586,2017-02-17 19:13:00,Garlic Naan,1.0,2.95,6,2017-02-17,,
4585,2017-02-17 18:57:00,Plain Rice,1.0,2.95,4,2017-02-17,,
4584,2017-02-17 18:51:00,Keema Naan,1.0,2.95,4,2017-02-17,,
4581,2017-02-17 18:24:00,Pilau Rice,1.0,2.95,7,2017-02-17,,
4580,2017-02-17 18:21:00,Pilau Rice,2.0,2.95,5,2017-02-17,,
4580,2017-02-17 18:21:00,Keema Naan,1.0,2.95,5,2017-02-17,,
4579,2017-02-17 18:06:00,Plain Rice,1.0,2.95,10,2017-02-17,,
4579,2017-02-17 18:06:00,Pilau Rice,1.0,2.95,10,2017-02-17,,
4579,2017-02-17 18:06:00,Garlic Naan,1.0,2.95,10,2017-02-17,,
4576,2017-02-17 17:41:00,Garlic Naan,1.0,2.95,4,2017-02-17,,
4575,2017-02-17 17:33:00,Pilau Rice,1.0,2.95,8,2017-02-17,,
4575,2017-02-17 17:33:00,Garlic Naan,1.0,2.95,8,2017-02-17,,
4574,2017-02-17 17:20:00,Pilau Rice,2.0,2.95,6,2017-02-17,,
4573,2017-02-17 17:13:00,Kulcha Naan,1.0,2.95,7,2017-02-17,,
4571,2017-02-16 19:03:00,Plain Rice,1.0,2.95,7,2017-02-16,,
4570,2017-02-16 19:04:00,Garlic Naan,1.0,2.95,6,2017-02-16,,
4570,2017-02-16 19:04:00,Keema Naan,1.0,2.95,6,2017-02-16,,
4569,2017-02-16 18:29:00,Plain Rice,2.0,2.95,8,2017-02-16,,
4569,2017-02-16 18:29:00,Peshwari Naan,1.0,2.95,8,2017-02-16,,
4568,2017-02-16 18:20:00,Onion Naan,2.0,2.95,4,2017-02-16,,
4567,2017-02-16 17:18:00,Green Salad,1.0,2.95,9,2017-02-16,,
4566,2017-02-15 21:59:00,Pilau Rice,2.0,2.95,3,2017-02-15,,
4565,2017-02-15 20:50:00,Plain Rice,1.0,2.95,7,2017-02-15,,
4564,2017-02-15 19:42:00,Keema Naan,1.0,2.95,7,2017-02-15,,
4564,2017-02-15 19:42:00,Onion Naan,1.0,2.95,7,2017-02-15,,
4563,2017-02-15 19:20:00,Keema Naan,1.0,2.95,6,2017-02-15,,
4562,2017-02-15 16:53:00,Pilau Rice,1.0,2.95,5,2017-02-15,,
4560,2017-02-14 20:47:00,Garlic Naan,1.0,2.95,5,2017-02-14,,
4560,2017-02-14 20:47:00,Pilau Rice,1.0,2.95,5,2017-02-14,,
4559,2017-02-14 20:07:00,Plain Rice,2.0,2.95,5,2017-02-14,,
4558,2017-02-14 20:12:00,Garlic Naan,2.0,2.95,7,2017-02-14,,
4558,2017-02-14 20:12:00,Pilau Rice,1.0,2.95,7,2017-02-14,,
4557,2017-02-14 20:03:00,Keema Naan,1.0,2.95,6,2017-02-14,,
4556,2017-02-14 19:24:00,Pilau Rice,1.0,2.95,11,2017-02-14,,
4555,2017-02-14 19:05:00,Pilau Rice,1.0,2.95,4,2017-02-14,,
4554,2017-02-14 18:42:00,Plain Rice,1.0,2.95,6,2017-02-14,,
4553,2017-02-14 18:37:00,Pilau Rice,1.0,2.95,4,2017-02-14,,
4553,2017-02-14 18:37:00,Keema Naan,1.0,2.95,4,2017-02-14,,
4552,2017-02-14 18:37:00,Plain Rice,1.0,2.95,5,2017-02-14,,
4552,2017-02-14 18:37:00,Peshwari Naan,1.0,2.95,5,2017-02-14,,
4551,2017-02-14 18:26:00,Keema Naan,1.0,2.95,7,2017-02-14,,
4550,2017-02-14 18:17:00,Plain Rice,2.0,2.95,5,2017-02-14,,
4549,2017-02-14 18:16:00,Kulcha Naan,1.0,2.95,5,2017-02-14,,
4549,2017-02-14 18:16:00,Pilau Rice,1.0,2.95,5,2017-02-14,,
4548,2017-02-14 17:50:00,Garlic Naan,1.0,2.95,7,2017-02-14,,
4548,2017-02-14 17:50:00,Pilau Rice,2.0,2.95,7,2017-02-14,,
